host,endpoint,server_name,authorization_endpoint,issuer,prm_url,auth,oauth_confirmed,remove_reason
alkaramstudio.com,https://alkaramstudio.com/api/mcp,storefront-renderer,https://shopify.com/authentication/62364811444/oauth/authorize,https://shopify.com/authentication/62364811444,https://alkaramstudio.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
all4cycling.com,https://all4cycling.com/api/mcp,storefront-renderer,https://account.all4cycling.com/authentication/oauth/authorize,https://shopify.com/authentication/53271396534,https://all4cycling.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alladin.pk,https://alladin.pk/api/mcp,storefront-renderer,https://account.alladin.pk/authentication/oauth/authorize,https://shopify.com/authentication/77115130135,https://alladin.pk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allamericanautoparts.com.au,https://allamericanautoparts.com.au/api/mcp,storefront-renderer,https://shopify.com/authentication/71082869037/oauth/authorize,https://shopify.com/authentication/71082869037,https://allamericanautoparts.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allbeauty.com,https://allbeauty.com/api/mcp,storefront-renderer,https://account.allbeauty.com/authentication/oauth/authorize,https://shopify.com/authentication/64801210518,https://allbeauty.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allbirds.com,https://allbirds.com/api/mcp,storefront-renderer,https://accounts.allbirds.com/authentication/oauth/authorize,https://shopify.com/authentication/11044168,https://allbirds.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allegra-k.com,https://allegra-k.com/api/mcp,storefront-renderer,https://shopify.com/authentication/58012762292/oauth/authorize,https://shopify.com/authentication/58012762292,https://allegra-k.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allmagautoparts.com,https://allmagautoparts.com/api/mcp,storefront-renderer,https://shopify.com/authentication/6501249/oauth/authorize,https://shopify.com/authentication/6501249,https://allmagautoparts.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allstitch.com,https://allstitch.com/api/mcp,storefront-renderer,https://account.allstitch.com/authentication/oauth/authorize,https://shopify.com/authentication/7972192323,https://allstitch.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alltikoku.is,https://alltikoku.is/api/mcp,storefront-renderer,https://shopify.com/authentication/77506511167/oauth/authorize,https://shopify.com/authentication/77506511167,https://alltikoku.is/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allurebridals.com,https://allurebridals.com/api/mcp,storefront-renderer,https://shopify.com/authentication/59233960030/oauth/authorize,https://shopify.com/authentication/59233960030,https://allurebridals.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
allyfashion.com,https://allyfashion.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60909977793/oauth/authorize,https://shopify.com/authentication/60909977793,https://allyfashion.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
almanacplanting.com,https://almanacplanting.com/api/mcp,storefront-renderer,https://account.almanacplanting.com/authentication/oauth/authorize,https://shopify.com/authentication/58693746850,https://almanacplanting.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
almirah.com.pk,https://almirah.com.pk/api/mcp,storefront-renderer,https://shopify.com/authentication/26290585672/oauth/authorize,https://shopify.com/authentication/26290585672,https://almirah.com.pk/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
aloha.com,https://aloha.com/api/mcp,storefront-renderer,https://shopify.com/authentication/28340092988/oauth/authorize,https://shopify.com/authentication/28340092988,https://aloha.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
aloyoga.com,https://aloyoga.com/api/mcp,storefront-renderer,https://shopify.com/authentication/21852813/oauth/authorize,https://shopify.com/authentication/21852813,https://aloyoga.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alpakagear.com,https://alpakagear.com/api/mcp,storefront-renderer,https://shopify.com/authentication/5865144418/oauth/authorize,https://shopify.com/authentication/5865144418,https://alpakagear.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alphaindustries.com,https://alphaindustries.com/api/mcp,storefront-renderer,https://account.alphaindustries.com/authentication/oauth/authorize,https://shopify.com/authentication/25137040,https://alphaindustries.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alpinestars.com,https://alpinestars.com/api/mcp,storefront-renderer,https://account.alpinestars.com/authentication/oauth/authorize,https://shopify.com/authentication/25891602490,https://alpinestars.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alpinloacker.com,https://alpinloacker.com/api/mcp,storefront-renderer,https://account.alpinloacker.com/authentication/oauth/authorize,https://shopify.com/authentication/1835892794,https://alpinloacker.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alpino.store,https://alpino.store/api/mcp,storefront-renderer,https://shopify.com/authentication/52015726762/oauth/authorize,https://shopify.com/authentication/52015726762,https://alpino.store/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alpkit.com,https://alpkit.com/api/mcp,storefront-renderer,https://account.alpkit.com/authentication/oauth/authorize,https://shopify.com/authentication/25316261993,https://alpkit.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alppouch.com,https://alppouch.com/api/mcp,storefront-renderer,https://shopify.com/authentication/66973204676/oauth/authorize,https://shopify.com/authentication/66973204676,https://alppouch.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alpropharmacy.com,https://alpropharmacy.com/api/mcp,storefront-renderer,https://shopify.com/authentication/59369783339/oauth/authorize,https://shopify.com/authentication/59369783339,https://alpropharmacy.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alrugaibfurniture.com,https://alrugaibfurniture.com/api/mcp,storefront-renderer,https://shopify.com/authentication/7735495/oauth/authorize,https://shopify.com/authentication/7735495,https://alrugaibfurniture.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
altenew.com,https://altenew.com/api/mcp,storefront-renderer,https://shopify.com/authentication/3887541/oauth/authorize,https://shopify.com/authentication/3887541,https://altenew.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
altfragrances.com,https://altfragrances.com/api/mcp,storefront-renderer,https://shopify.com/authentication/4271603782/oauth/authorize,https://shopify.com/authentication/4271603782,https://altfragrances.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
altn.com,https://altn.com/api/mcp,storefront-renderer,https://shopify.com/authentication/10326736932/oauth/authorize,https://shopify.com/authentication/10326736932,https://altn.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
alwaysfit.com.br,https://alwaysfit.com.br/api/mcp,storefront-renderer,https://cliente.alwaysfit.net.br/authentication/oauth/authorize,https://shopify.com/authentication/64245235963,https://alwaysfit.com.br/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amaliajewelry.com,https://amaliajewelry.com/api/mcp,storefront-renderer,https://shopify.com/authentication/9049866304/oauth/authorize,https://shopify.com/authentication/9049866304,https://amaliajewelry.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amanis.com,https://amanis.com/api/mcp,storefront-renderer,https://shopify.com/authentication/100757406022/oauth/authorize,https://shopify.com/authentication/100757406022,https://amanis.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amantelingerie.in,https://amantelingerie.in/api/mcp,storefront-renderer,https://shopify.com/authentication/14683848/oauth/authorize,https://shopify.com/authentication/14683848,https://amantelingerie.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amara-fiore.com,https://amara-fiore.com/api/mcp,storefront-renderer,https://account.amara-fiore.com/authentication/oauth/authorize,https://shopify.com/authentication/90681278787,https://amara-fiore.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amaroso.com.au,https://amaroso.com.au/api/mcp,storefront-renderer,https://shopify.com/authentication/91027341623/oauth/authorize,https://shopify.com/authentication/91027341623,https://amaroso.com.au/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amaryllisapparel.com,https://amaryllisapparel.com/api/mcp,storefront-renderer,https://shopify.com/authentication/5306417/oauth/authorize,https://shopify.com/authentication/5306417,https://amaryllisapparel.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amazfit.com,https://amazfit.com/api/mcp,storefront-renderer,https://shopify.com/authentication/69273977136/oauth/authorize,https://shopify.com/authentication/69273977136,https://amazfit.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amazingfindsredbluff.com,https://amazingfindsredbluff.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60030583040/oauth/authorize,https://shopify.com/authentication/60030583040,https://amazingfindsredbluff.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amazonvita.com,https://amazonvita.com/api/mcp,storefront-renderer,https://shopify.com/authentication/74758455459/oauth/authorize,https://shopify.com/authentication/74758455459,https://amazonvita.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
ambraneindia.com,https://ambraneindia.com/api/mcp,storefront-renderer,https://shopify.com/authentication/375652399/oauth/authorize,https://shopify.com/authentication/375652399,https://ambraneindia.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
americanapipedream.com,https://americanapipedream.com/api/mcp,storefront-renderer,https://account.americanapipedream.com/authentication/oauth/authorize,https://shopify.com/authentication/56470438085,https://americanapipedream.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
americanautowire.com,https://americanautowire.com/api/mcp,storefront-renderer,https://shopify.com/authentication/64260374763/oauth/authorize,https://shopify.com/authentication/64260374763,https://americanautowire.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
americanmeadows.com,https://americanmeadows.com/api/mcp,storefront-renderer,https://account.americanmeadows.com/authentication/oauth/authorize,https://shopify.com/authentication/73195356399,https://americanmeadows.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
americanstandard-us.com,https://americanstandard-us.com/api/mcp,storefront-renderer,https://shopify.com/authentication/60985671727/oauth/authorize,https://shopify.com/authentication/60985671727,https://americanstandard-us.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
americantourister.in,https://americantourister.in/api/mcp,storefront-renderer,https://shopify.com/authentication/74318512377/oauth/authorize,https://shopify.com/authentication/74318512377,https://americantourister.in/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amiclubwear.com,https://amiclubwear.com/api/mcp,storefront-renderer,https://shopify.com/authentication/55230955607/oauth/authorize,https://shopify.com/authentication/55230955607,https://amiclubwear.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
amiparis.com,https://amiparis.com/api/mcp,storefront-renderer,https://shopify.com/authentication/77478658352/oauth/authorize,https://shopify.com/authentication/77478658352,https://amiparis.com/.well-known/oauth-protected-resource,oauth,True,"shopify_storefront,shopify"
